Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [156] store2ColFiles(std::basic_ofstream<char, std::char_traits<char> >&, int, int) [224] void std::_Destroy_aux<true>::__destroy<double*>(double*, double*) [148] std::vector<int, std::allocator<int> >::clear()
 [113] ConvertToBinary(int, int, int (&) [10]) [84] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [214] std::vector<int, std::allocator<int> >::erase(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
   [7] consumptionRate(int, int, double, double (&) [1024][2], int) [188] std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [215] std::vector<int, std::allocator<int> >::_M_erase(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  [33] storecellPopInd(std::basic_ofstream<char, std::char_traits<char> >&, std::vector<double, std::allocator<double> > (&) [1][4], int) [225] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl() [61] std::vector<int, std::allocator<int> >::push_back(int&&)
  [59] calculateCellPop(std::vector<double, std::allocator<double> > (&) [1][4], std::vector<int, std::allocator<int> > (&) [2]) [226] std::_Vector_base<double, std::allocator<double> >::_Vector_impl::~_Vector_impl() [63] std::vector<int, std::allocator<int> >::push_back(int const&)
  [32] storeCellPopSpec(std::basic_ofstream<char, std::char_traits<char> >&, std::vector<int, std::allocator<int> > (&) [1][2], int, double (&) [1024][2]) [182] std::_Vector_base<double, std::allocator<double> >::_M_deallocate(double*, unsigned long) [100] std::vector<int, std::allocator<int> >::vector()
  [65] getForestCellList(int (*) [2], std::vector<int, std::allocator<int> >&) [227] std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [101] std::vector<int, std::allocator<int> >::~vector()
  [10] storeReproduction(std::basic_ofstream<char, std::char_traits<char> >&, std::vector<double, std::allocator<double> > (&) [1][4], int, double (&) [1024][2]) [158] std::_Vector_base<double, std::allocator<double> >::_M_get_Tp_allocator() [20] std::vector<int, std::allocator<int> >::operator[](unsigned long)
  [16] getSpeciesCellMass(int, int, std::vector<double, std::allocator<double> > (*) [4]) [228] std::_Vector_base<double, std::allocator<double> >::_Vector_base() [238] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*)
   [5] calculateInteractions(std::vector<double, std::allocator<double> > (&) [1][4], double (&) [1024][2], int, int, int, std::vector<int, std::allocator<int> > (&) [1][2], int) [229] std::_Vector_base<double, std::allocator<double> >::~_Vector_base() [199] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
  [12] calculateTotalPopSpec(std::vector<double, std::allocator<double> > (&) [1][4], std::vector<int, std::allocator<int> > (&) [2]) [195] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [239] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type)
 [246] __static_initialization_and_destruction_0(int, int) [95] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [240] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&)
   [8] kill(std::vector<double, std::allocator<double> > (&) [1][4], double, int, int, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [96] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [241] std::__cxx11::to_string(int)
 [247] auto since<std::chrono::duration<long, std::ratio<1l, 1l> >, std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [90] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [143] std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  [43] addInd(std::vector<double, std::allocator<double> > (&) [1][4], int, int, double (&) [1024][2], std::vector<int, std::allocator<int> > (&) [1][2]) [97] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [145] std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long)
  [27] shuffle(int*, int, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [83] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [144] unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long)
  [24] uniform(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [98] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [146] unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long)
  [29] mutation(std::vector<double, std::allocator<double> > (&) [1][4], double, int, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [99] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [74] std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&)
  [34] storeNum(int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [189] std::allocator_traits<std::allocator<double> >::deallocate(std::allocator<double>&, double*, unsigned long) [22] std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()()
  [50] storeVec(std::basic_ofstream<char, std::char_traits<char> >&, std::vector<int, std::allocator<int> >*, int, int) [130] void std::allocator_traits<std::allocator<double> >::destroy<double>(std::allocator<double>&, double*) [200] std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag)
  [14] arrhenius(double)     [190] std::allocator_traits<std::allocator<double> >::allocate(std::allocator<double>&, unsigned long) [262] __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, int*>::__type std::__fill_n_a<int*, int, int>(int*, int, int const&)
  [30] dispersal(std::vector<double, std::allocator<double> > (&) [1][4], double (&) [1][1], double, int, int, int&, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [161] std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [122] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__miter_base<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
  [49] removeInd(std::vector<double, std::allocator<double> > (&) [1][4], int, int, std::vector<int, std::allocator<int> > (&) [1][2]) [107] void std::allocator_traits<std::allocator<double> >::construct<double, double const&>(std::allocator<double>&, double*, double const&) [204] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
 [236] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [108] void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [149] double* std::__niter_base<double*>(double*)
 [185] __gnu_cxx::new_allocator<double>::deallocate(double*, unsigned long) [196] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [118] double* std::__niter_base<double*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >)
 [123] void __gnu_cxx::new_allocator<double>::destroy<double>(double*) [213] void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [153] int* std::__niter_base<int*>(int*)
 [186] __gnu_cxx::new_allocator<double>::allocate(unsigned long, void const*) [197] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [191] int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
 [105] void __gnu_cxx::new_allocator<double>::construct<double, double const&>(double*, double const&) [173] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [134] __gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double*)
 [106] void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [151] void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [216] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int*)
 [220] __gnu_cxx::new_allocator<double>::new_allocator() [116] void std::allocator_traits<std::allocator<int> >::construct<int, int>(std::allocator<int>&, int*, int&&) [263] int* std::__niter_wrap<int*>(int* const&, int*)
 [221] __gnu_cxx::new_allocator<double>::~new_allocator() [249] std::normal_distribution<double>::param_type::param_type(double, double) [167] double* std::__relocate_a<double*, double*, std::allocator<double> >(double*, double*, double*, std::allocator<double>&)
 [192] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [250] std::normal_distribution<double>::normal_distribution(double, double) [179] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
